Epoca,Longitud,Latitud
2017-03-09 00:31:09,-98.18439962085101,3.882863932296107
2017-03-09 00:31:10,-98.19716524440976,3.9435992550563297
2017-03-09 00:31:11,-98.20993086796851,4.004335004703376
2017-03-09 00:31:12,-98.2226896613381,4.065070754350422
2017-03-09 00:31:13,-98.23545528489684,4.125806503997468
2017-03-09 00:31:14,-98.24822773864477,4.186542253644513
2017-03-09 00:31:15,-98.26099336220352,4.247278003291559
2017-03-09 00:31:16,-98.27376581595145,4.308013752938605
2017-03-09 00:31:17,-98.28653826969938,4.368749929472473
2017-03-09 00:31:18,-98.2993107234473,4.429486106006343
2017-03-09 00:31:19,-98.31208317719522,4.490221855653389
2017-03-09 00:31:20,-98.32485563094315,4.550958032187258
2017-03-09 00:31:21,-98.33763491488024,4.611694208721127
2017-03-09 00:31:22,-98.35041419881733,4.672430812141819
2017-03-09 00:31:23,-98.36319348275443,4.733166988675688
2017-03-09 00:31:24,-98.37597276669152,4.7939031652095565
2017-03-09 00:31:25,-98.38875888081779,4.854639768630249
2017-03-09 00:31:26,-98.40154499494405,4.915375945164118
2017-03-09 00:31:27,-98.41433110907032,4.97611254858481
2017-03-09 00:31:28,-98.42711722319657,5.0368491520055025
2017-03-09 00:31:29,-98.43991016751201,5.097585755426194
2017-03-09 00:31:30,-98.45269628163828,5.1583223588468865
2017-03-09 00:31:31,-98.4654892259537,5.219058962267579
2017-03-09 00:31:32,-98.47828900045832,5.2797955656882705
2017-03-09 00:31:33,-98.49108194477375,5.340532169108963
2017-03-09 00:31:34,-98.50388171927835,5.401268772529655
2017-03-09 00:31:35,-98.51668149378295,5.4620058028371705
2017-03-09 00:31:36,-98.52948126828755,5.522742406257863
2017-03-09 00:31:37,-98.54228787298133,5.5834790096785545
2017-03-09 00:31:38,-98.55509447767511,5.64421603998607
2017-03-09 00:31:39,-98.56790108236888,5.704953070293585
2017-03-09 00:31:40,-98.58070768706266,5.765689673714277
2017-03-09 00:31:41,-98.5935211219456,5.8264267040217925
2017-03-09 00:31:42,-98.60633455682854,5.887163734329308
2017-03-09 00:31:43,-98.61914799171149,5.947900764636823
2017-03-09 00:31:44,-98.63196142659443,6.008637368057515
2017-03-09 00:31:45,-98.64478169166654,6.069374398365031
2017-03-09 00:31:46,-98.65760195673866,6.130111428672546
2017-03-09 00:31:47,-98.67042222181077,6.190848458980061
2017-03-09 00:31:48,-98.68324931707205,6.251585489287576
2017-03-09 00:31:49,-98.69607641233334,6.312322519595091
2017-03-09 00:31:50,-98.70890350759463,6.373059549902607
2017-03-09 00:31:51,-98.72173743304508,6.433796580210122
2017-03-09 00:31:52,-98.73456452830636,6.494533610517637
2017-03-09 00:31:53,-98.74740528394598,6.555270640825152
2017-03-09 00:31:54,-98.76023920939645,6.616007671132668
2017-03-09 00:31:55,-98.77307996503606,6.6767447014401835
2017-03-09 00:31:56,-98.78592072067569,6.737481731747699
2017-03-09 00:31:57,-98.7987614763153,6.798218762055214
2017-03-09 00:31:58,-98.8116090621441,6.858955792362729
2017-03-09 00:31:59,-98.8244566479729,6.919692822670244
2017-03-09 00:32:00,-98.83730423380169,6.9804298529777595
2017-03-09 00:32:01,-98.85015864981966,7.041166883285275
2017-03-09 00:32:02,-98.86301306583762,7.10190391359279
2017-03-09 00:32:03,-98.87587431204476,7.162640943900305
2017-03-09 00:32:04,-98.88872872806272,7.223378401094644
2017-03-09 00:32:05,-98.90158997426985,7.284115004515336
2017-03-09 00:32:06,-98.91445805066616,7.344851607936028
2017-03-09 00:32:07,-98.92732612706246,7.405589065130366
2017-03-09 00:32:08,-98.94019420345876,7.466325668551058
2017-03-09 00:32:09,-98.95306227985508,7.527063125745396
2017-03-09 00:32:10,-98.96593718644054,7.587799729166089
2017-03-09 00:32:11,-98.97881209302602,7.648536332586781
2017-03-09 00:32:12,-98.99169382980067,7.709272936007473
2017-03-09 00:32:13,-99.00457556657531,7.770010393201812
2017-03-09 00:32:14,-99.01745730334994,7.830746996622504
2017-03-09 00:32:15,-99.03034587031377,7.891483600043196
2017-03-09 00:32:16,-99.04323443727758,7.952220203463888
2017-03-09 00:32:17,-99.05612300424139,8.01295680688458
2017-03-09 00:32:18,-99.06901840139437,8.073693410305273
2017-03-09 00:32:19,-99.08191379854736,8.134430013725964
2017-03-09 00:32:20,-99.09481602588951,8.195166617146656
