"Time (DD/MM/YYYY)","Lat (DMS)","Lon (DMS)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
08/03/2017 07:51:00.000,73:57:17.0063 S,178:28:18.7854 W,680.831408,0.052636,-0.114595,-0.010551
08/03/2017 07:52:00.000,70:42:39.6370 S,175:43:41.2165 E,680.117894,0.055251,-0.081512,-0.013195
08/03/2017 07:53:00.000,67:20:42.4496 S,171:29:47.8255 E,679.251097,0.056822,-0.061084,-0.015653
08/03/2017 07:54:00.000,63:54:11.8992 S,168:15:21.7273 E,678.243251,0.057836,-0.047834,-0.017890
08/03/2017 07:55:00.000,60:24:39.7643 S,165:40:19.3657 E,677.108487,0.058532,-0.038847,-0.019877
08/03/2017 07:56:00.000,56:52:59.9872 S,163:32:29.9883 E,675.862623,0.059033,-0.032516,-0.021589
08/03/2017 07:57:00.000,53:19:46.0596 S,161:44:09.0057 E,674.522928,0.059412,-0.027911,-0.023002
08/03/2017 07:58:00.000,49:45:19.7842 S,160:10:08.6512 E,673.107858,0.059709,-0.024474,-0.024099
08/03/2017 07:59:00.000,46:09:55.9668 S,158:46:57.5745 E,671.636783,0.059948,-0.021853,-0.024867
08/03/2017 08:00:00.000,42:33:45.0666 S,157:32:05.9895 E,670.129684,0.060147,-0.019819,-0.025300
08/03/2017 08:01:00.000,38:56:54.7629 S,156:23:44.7405 E,668.606851,0.060314,-0.018218,-0.025393
08/03/2017 08:02:00.000,35:19:30.9195 S,155:20:32.2632 E,667.088568,0.060458,-0.016945,-0.025150
08/03/2017 08:03:00.000,31:41:38.1970 S,154:21:26.1935 E,665.594800,0.060582,-0.015926,-0.024580
08/03/2017 08:04:00.000,28:03:20.4526 S,153:25:37.8057 E,664.144876,0.060690,-0.015107,-0.023694
08/03/2017 08:05:00.000,24:24:41.0069 S,152:32:28.2250 E,662.757195,0.060784,-0.014450,-0.022510
08/03/2017 08:06:00.000,20:45:42.8243 S,151:41:25.7822 E,661.448928,0.060864,-0.013926,-0.021053
08/03/2017 08:07:00.000,17:06:28.6361 S,150:52:04.1190 E,660.235757,0.060932,-0.013514,-0.019348
08/03/2017 08:08:00.000,13:27:01.0249 S,150:04:00.7963 E,659.131626,0.060988,-0.013198,-0.017426
08/03/2017 08:09:00.000,09:47:22.4826 S,149:16:56.2435 E,658.148527,0.061033,-0.012968,-0.015321
08/03/2017 08:10:00.000,06:07:35.4483 S,148:30:32.9384 E,657.296317,0.061067,-0.012815,-0.013071
08/03/2017 08:11:00.000,02:27:42.3352 S,147:44:34.7436 E,656.582571,0.061090,-0.012735,-0.010714
08/03/2017 08:12:00.000,01:12:14.4521 N,146:58:46.3419 E,656.012479,0.061101,-0.012725,-0.008291
08/03/2017 08:13:00.000,04:52:12.5052 N,146:12:52.7296 E,655.588780,0.061101,-0.012783,-0.005842
08/03/2017 08:14:00.000,08:32:09.4009 N,145:26:38.7309 E,655.311741,0.061090,-0.012914,-0.003410
08/03/2017 08:15:00.000,12:12:02.6897 N,144:39:48.5007 E,655.179181,0.061068,-0.013120,-0.001033
08/03/2017 08:16:00.000,15:51:49.8809 N,143:52:04.9803 E,655.186534,0.061034,-0.013409,0.001248
08/03/2017 08:17:00.000,19:31:28.4195 N,143:03:09.2667 E,655.326957,0.060988,-0.013790,0.003397
08/03/2017 08:18:00.000,23:10:55.6527 N,142:12:39.8427 E,655.591478,0.060929,-0.014279,0.005379
08/03/2017 08:19:00.000,26:50:08.7796 N,141:20:11.6010 E,655.969177,0.060857,-0.014894,0.007165
08/03/2017 08:20:00.000,30:29:04.7767 N,140:25:14.5607 E,656.447401,0.060770,-0.015662,0.008727
08/03/2017 08:21:00.000,34:07:40.2882 N,139:27:12.1341 E,657.012010,0.060667,-0.016618,0.010042
08/03/2017 08:22:00.000,37:45:51.4657 N,138:25:18.7219 E,657.647641,0.060544,-0.017810,0.011093
08/03/2017 08:23:00.000,41:23:33.7311 N,137:18:36.2925 E,658.337996,0.060398,-0.019307,0.011866
08/03/2017 08:24:00.000,45:00:41.4206 N,136:05:49.3938 E,659.066141,0.060223,-0.021204,0.012353
08/03/2017 08:25:00.000,48:37:07.2441 N,134:45:17.6808 E,659.814812,0.060009,-0.023638,0.012551
08/03/2017 08:26:00.000,52:12:41.4376 N,133:14:44.3955 E,660.566721,0.059742,-0.026815,0.012463
08/03/2017 08:27:00.000,55:47:10.3982 N,131:30:58.0326 E,661.304866,0.059400,-0.031046,0.012095
08/03/2017 08:28:00.000,59:20:14.3985 N,129:29:22.1059 E,662.012826,0.058948,-0.036821,0.011460
08/03/2017 08:29:00.000,62:51:23.5903 N,127:03:03.2930 E,662.675047,0.058324,-0.044948,0.010574
08/03/2017 08:30:00.000,66:19:50.6460 N,124:01:18.5829 E,663.277106,0.057423,-0.056805,0.009459
08/03/2017 08:31:00.000,69:44:16.3887 N,120:06:41.4869 E,663.805963,0.056045,-0.074870,0.008139
08/03/2017 08:32:00.000,73:02:19.8307 N,114:49:24.3614 E,664.250175,0.053790,-0.103769,0.006642
08/03/2017 08:33:00.000,76:09:31.5797 N,107:16:20.6628 E,664.600094,0.049807,-0.152228,0.005001
08/03/2017 08:34:00.000,78:56:41.0067 N,95:52:40.7696 E,664.848024,0.042211,-0.234569,0.003248
08/03/2017 08:35:00.000,81:04:45.8171 N,78:16:55.6383 E,664.988356,0.027360,-0.356451,0.001420
08/03/2017 08:36:00.000,82:01:21.0660 N,53:42:28.7543 E,665.017658,0.002702,-0.443939,-0.000447
08/03/2017 08:37:00.000,81:22:27.3150 N,28:15:08.7194 E,664.934733,-0.023297,-0.380751,-0.002315
08/03/2017 08:38:00.000,79:25:23.0252 N,09:13:01.7733 E,664.740645,-0.040043,-0.255616,-0.004146
08/03/2017 08:39:00.000,76:43:52.7095 N,03:10:56.8985 W,664.438699,-0.048706,-0.165028,-0.005904
08/03/2017 08:40:00.000,73:39:37.1067 N,11:19:38.4353 W,664.034391,-0.053197,-0.111265,-0.007553
08/03/2017 08:41:00.000,70:23:11.8803 N,16:58:05.8837 W,663.535320,-0.055700,-0.079426,-0.009058
08/03/2017 08:42:00.000,66:59:45.0034 N,21:05:53.1429 W,662.951064,-0.057209,-0.059717,-0.010387
08/03/2017 08:43:00.000,63:31:55.4139 N,24:16:14.1585 W,662.293025,-0.058184,-0.046898,-0.011512
08/03/2017 08:44:00.000,60:01:11.2072 N,26:48:25.4571 W,661.574236,-0.058853,-0.038180,-0.012408
08/03/2017 08:45:00.000,56:28:24.4500 N,28:54:11.1152 W,660.809154,-0.059334,-0.032025,-0.013052
08/03/2017 08:46:00.000,52:54:07.6636 N,30:40:59.9463 W,660.013406,-0.059695,-0.027541,-0.013427
08/03/2017 08:47:00.000,49:18:42.1606 N,32:13:49.9902 W,659.203532,-0.059975,-0.024189,-0.013520
08/03/2017 08:48:00.000,45:42:22.5244 N,33:36:06.3669 W,658.396702,-0.060199,-0.021629,-0.013324
08/03/2017 08:49:00.000,42:05:19.1468 N,34:50:14.7361 W,657.610414,-0.060382,-0.019641,-0.012834
08/03/2017 08:50:00.000,38:27:39.7320 N,35:58:01.4390 W,656.862194,-0.060534,-0.018075,-0.012054
08/03/2017 08:51:00.000,34:49:30.2231 N,37:00:46.0722 W,656.169280,-0.060661,-0.016829,-0.010991
08/03/2017 08:52:00.000,31:10:55.3914 N,37:59:29.5948 W,655.548321,-0.060769,-0.015832,-0.009657
08/03/2017 08:53:00.000,27:31:59.2213 N,38:54:59.7117 W,655.015067,-0.060859,-0.015031,-0.008070
08/03/2017 08:54:00.000,23:52:45.1665 N,39:47:54.5469 W,654.584084,-0.060935,-0.014389,-0.006251
08/03/2017 08:55:00.000,20:13:16.3230 N,40:38:45.2124 W,654.268478,-0.060997,-0.013878,-0.004228
08/03/2017 08:56:00.000,16:33:35.5468 N,41:27:57.6527 W,654.079650,-0.061045,-0.013477,-0.002030
08/03/2017 08:57:00.000,12:53:45.5342 N,42:15:54.0015 W,654.027068,-0.061082,-0.013171,0.000308
08/03/2017 08:58:00.000,09:13:48.8758 N,43:02:53.6087 W,654.118081,-0.061107,-0.012950,0.002750
08/03/2017 08:59:00.000,05:33:48.0933 N,43:49:13.8449 W,654.357763,-0.061120,-0.012805,0.005257
08/03/2017 09:00:00.000,01:53:45.6634 N,44:35:10.7542 W,654.748797,-0.061122,-0.012733,0.007788
08/03/2017 09:01:00.000,01:46:15.9659 S,45:20:59.6124 W,655.291402,-0.061113,-0.012731,0.010302
08/03/2017 09:02:00.000,05:26:14.3630 S,46:06:55.4311 W,655.983304,-0.061092,-0.012798,0.012757
08/03/2017 09:03:00.000,09:06:07.1026 S,46:53:13.4435 W,656.819744,-0.061061,-0.012937,0.015112
08/03/2017 09:04:00.000,12:45:51.7537 S,47:40:09.6054 W,657.793541,-0.061018,-0.013152,0.017327
08/03/2017 09:05:00.000,16:25:25.8629 S,48:28:01.1459 W,658.895184,-0.060963,-0.013451,0.019365
08/03/2017 09:06:00.000,20:04:46.9310 S,49:17:07.2101 W,660.112975,-0.060897,-0.013844,0.021191
08/03/2017 09:07:00.000,23:43:52.3764 S,50:07:49.6457 W,661.433206,-0.060818,-0.014346,0.022773
08/03/2017 09:08:00.000,27:22:39.4819 S,51:00:34.0044 W,662.840368,-0.060727,-0.014977,0.024083
08/03/2017 09:09:00.000,31:01:05.3161 S,51:55:50.8612 W,664.317392,-0.060621,-0.015763,0.025096
08/03/2017 09:10:00.000,34:39:06.6185 S,52:54:17.6012 W,665.845915,-0.060499,-0.016742,0.025794
08/03/2017 09:11:00.000,38:16:39.6312 S,53:56:40.9037 W,667.406570,-0.060358,-0.017964,0.026163
08/03/2017 09:12:00.000,41:53:39.8515 S,55:04:00.2820 W,668.979282,-0.060195,-0.019497,0.026193
08/03/2017 09:13:00.000,45:30:01.6606 S,56:17:33.2564 W,670.543583,-0.060002,-0.021442,0.025881
08/03/2017 09:14:00.000,49:05:37.7585 S,57:39:03.1199 W,672.078931,-0.059769,-0.023942,0.025228
08/03/2017 09:15:00.000,52:40:18.2790 S,59:10:50.9368 W,673.565019,-0.059484,-0.027207,0.024240
08/03/2017 09:16:00.000,56:13:49.3603 S,60:56:14.6863 W,674.982091,-0.059122,-0.031563,0.022929
08/03/2017 09:17:00.000,59:45:50.7454 S,63:00:00.9133 W,676.311235,-0.058645,-0.037522,0.021312
08/03/2017 09:18:00.000,63:15:51.5729 S,65:29:19.1680 W,677.534675,-0.057992,-0.045928,0.019410
08/03/2017 09:19:00.000,66:43:02.5970 S,68:35:19.7508 W,678.636029,-0.057048,-0.058229,0.017248
08/03/2017 09:20:00.000,70:06:00.9287 S,72:36:17.0484 W,679.600556,-0.055604,-0.077030,0.014856
08/03/2017 09:21:00.000,73:22:18.0907 S,78:03:25.7078 W,680.415371,-0.053235,-0.107204,0.012265
08/03/2017 09:22:00.000,76:27:08.8552 S,85:52:28.9744 W,681.069634,-0.049032,-0.157870,0.009512
08/03/2017 09:23:00.000,79:10:48.8112 S,97:42:07.2968 W,681.554708,-0.040998,-0.243445,0.006634
08/03/2017 09:24:00.000,81:13:16.2426 S,115:53:18.4312 W,681.864279,-0.025414,-0.366096,0.003671
08/03/2017 09:25:00.000,82:01:48.4362 S,140:46:37.9175 W,681.994452,-0.000341,-0.442663,0.000663
08/03/2017 09:26:00.000,81:15:30.3978 S,165:46:36.5898 W,681.943802,0.024899,-0.369156,-0.002347
08/03/2017 09:27:00.000,79:14:26.9837 S,175:51:18.7718 E,681.713395,0.040720,-0.246105,-0.005319
08/03/2017 09:28:00.000,76:31:30.8399 S,163:54:02.5052 E,681.306767,0.048887,-0.159492,-0.008212
08/03/2017 09:29:00.000,73:27:03.5816 S,156:00:27.9806 E,680.729876,0.053153,-0.108156,-0.010986
08/03/2017 09:30:00.000,70:11:00.3476 S,150:30:37.8721 E,679.991010,0.055553,-0.077610,-0.013603
08/03/2017 09:31:00.000,66:48:11.2473 S,146:28:00.0646 E,679.100665,0.057012,-0.058600,-0.016028
08/03/2017 09:32:00.000,63:21:07.0310 S,143:20:53.7910 E,678.071389,0.057964,-0.046176,-0.018228
08/03/2017 09:33:00.000,59:51:11.7147 S,140:50:50.7025 E,676.917598,0.058622,-0.037695,-0.020173
08/03/2017 09:34:00.000,56:19:15.1393 S,138:46:32.7396 E,675.655358,0.059100,-0.031688,-0.021838
08/03/2017 09:35:00.000,52:45:48.4973 S,137:00:45.8386 E,674.302144,0.059464,-0.027299,-0.023202
08/03/2017 09:36:00.000,49:11:12.2370 S,135:28:40.7119 E,672.876579,0.059750,-0.024011,-0.024248
08/03/2017 09:37:00.000,45:35:40.3335 S,134:06:57.6478 E,671.398150,0.059982,-0.021496,-0.024963
08/03/2017 09:38:00.000,41:59:22.7197 S,132:53:14.4492 E,669.886911,0.060175,-0.019539,-0.025342
08/03/2017 09:39:00.000,38:22:26.7340 S,131:45:47.0608 E,668.363171,0.060339,-0.017996,-0.025381
08/03/2017 09:40:00.000,34:44:58.0151 S,130:43:17.4360 E,666.847187,0.060479,-0.016768,-0.025086
08/03/2017 09:41:00.000,31:07:01.0736 S,129:44:45.6905 E,665.358844,0.060601,-0.015784,-0.024464
08/03/2017 09:42:00.000,27:28:39.6665 S,128:49:24.8796 E,663.917345,0.060706,-0.014993,-0.023529
08/03/2017 09:43:00.000,23:49:57.0476 S,127:56:37.4253 E,662.540912,0.060797,-0.014359,-0.022301
08/03/2017 09:44:00.000,20:10:56.1372 S,127:05:52.6123 E,661.246502,0.060876,-0.013854,-0.020802
08/03/2017 09:45:00.000,16:31:39.6384 S,126:16:44.7868 E,660.049535,0.060942,-0.013458,-0.019060
08/03/2017 09:46:00.000,12:52:10.1162 S,125:28:52.0279 E,658.963660,0.060996,-0.013157,-0.017106
08/03/2017 09:47:00.000,09:12:30.0517 S,124:41:55.1398 E,658.000543,0.061039,-0.012939,-0.014976
08/03/2017 09:48:00.000,05:32:41.8789 S,123:55:36.8614 E,657.169688,0.061071,-0.012798,-0.012706
08/03/2017 09:49:00.000,01:52:48.0084 S,123:09:41.2211 E,656.478299,0.061092,-0.012729,-0.010335
08/03/2017 09:50:00.000,01:47:09.1551 N,122:23:52.9841 E,655.931179,0.061102,-0.012729,-0.007905
08/03/2017 09:51:00.000,05:27:07.2015 N,121:37:57.1517 E,655.530678,0.061100,-0.012799,-0.005456
08/03/2017 09:52:00.000,09:07:03.7043 N,120:51:38.4758 E,655.276671,0.061088,-0.012941,-0.003029
08/03/2017 09:53:00.000,12:46:56.2085 N,120:04:40.9566 E,655.166594,0.061063,-0.013160,-0.000665
08/03/2017 09:54:00.000,16:26:42.2148 N,119:16:47.2876 E,655.195510,0.061027,-0.013463,0.001597
08/03/2017 09:55:00.000,20:06:19.1551 N,118:27:38.2063 E,655.356230,0.060979,-0.013860,0.003722
08/03/2017 09:56:00.000,23:45:44.3571 N,117:36:51.6976 E,655.639459,0.060919,-0.014368,0.005676
08/03/2017 09:57:00.000,27:24:54.9901 N,116:44:01.9755 E,656.033986,0.060844,-0.015005,0.007428
08/03/2017 09:58:00.000,31:03:47.9861 N,115:48:38.1402 E,656.526907,0.060755,-0.015800,0.008953
08/03/2017 09:59:00.000,34:42:19.9233 N,114:50:02.3554 E,657.103867,0.060649,-0.016790,0.010228
08/03/2017 10:00:00.000,38:20:26.8559 N,113:47:27.3087 E,657.749336,0.060523,-0.018025,0.011235
08/03/2017 10:01:00.000,41:58:04.0605 N,112:39:52.5871 E,658.446896,0.060373,-0.019578,0.011963
08/03/2017 10:02:00.000,45:35:05.6577 N,111:25:59.3669 E,659.179538,0.060192,-0.021550,0.012405
08/03/2017 10:03:00.000,49:11:24.0310 N,110:04:02.4264 E,659.929973,0.059970,-0.024087,0.012558
08/03/2017 10:04:00.000,52:46:48.9159 N,108:31:37.7711 E,660.680939,0.059693,-0.027406,0.012425
08/03/2017 10:05:00.000,56:21:05.9214 N,106:45:22.8328 E,661.415505,0.059337,-0.031843,0.012014
08/03/2017 10:06:00.000,59:53:54.0410 N,104:40:23.6232 E,662.117370,0.058862,-0.037927,0.011338
08/03/2017 10:07:00.000,63:24:41.2652 N,102:09:18.0214 E,662.771139,0.058203,-0.046534,0.010415
08/03/2017 10:08:00.000,66:52:36.4319 N,99:00:33.5068 E,663.362595,0.057243,-0.059172,0.009265
08/03/2017 10:09:00.000,70:16:13.1507 N,94:55:14.4496 E,663.878933,0.055760,-0.078570,0.007916
08/03/2017 10:10:00.000,73:32:55.9277 N,89:20:46.1718 E,664.308985,0.053305,-0.109852,0.006394
08/03/2017 10:11:00.000,76:37:44.2185 N,81:18:48.2445 E,664.643401,0.048913,-0.162611,0.004733
08/03/2017 10:12:00.000,79:20:18.6892 N,69:06:10.3300 E,664.874807,0.040455,-0.251682,0.002966
08/03/2017 10:13:00.000,81:19:28.0632 N,50:19:50.5449 E,664.997935,0.024061,-0.376469,0.001130
08/03/2017 10:14:00.000,82:01:37.7118 N,25:00:47.8907 E,665.009702,-0.001726,-0.444449,-0.000740
08/03/2017 10:15:00.000,81:08:10.0282 N,00:15:33.2190 E,664.909269,-0.026656,-0.360947,-0.002604
08/03/2017 10:16:00.000,79:01:58.5294 N,17:35:38.6480 W,664.698057,-0.041842,-0.238253,-0.004427
08/03/2017 10:17:00.000,76:15:46.6196 N,29:09:48.1302 W,664.379722,-0.049621,-0.154447,-0.006169
08/03/2017 10:18:00.000,73:09:04.3833 N,36:49:02.6007 W,663.960098,-0.053692,-0.105071,-0.007797
08/03/2017 10:19:00.000,69:51:16.9173 N,42:10:00.7374 W,663.447109,-0.055990,-0.075664,-0.009276
08/03/2017 10:20:00.000,66:27:00.1689 N,46:06:55.8978 W,662.850630,-0.057392,-0.057315,-0.010575
08/03/2017 10:21:00.000,62:58:38.1930 N,49:10:11.1958 W,662.182335,-0.058307,-0.045290,-0.011666
08/03/2017 10:22:00.000,59:27:31.7023 N,51:37:32.0871 W,661.455499,-0.058939,-0.037061,-0.012522
08/03/2017 10:23:00.000,55:54:28.8481 N,53:39:52.1481 W,660.684776,-0.059398,-0.031219,-0.013125
08/03/2017 10:24:00.000,52:19:59.9490 N,55:24:10.8654 W,659.885959,-0.059744,-0.026944,-0.013456
08/03/2017 10:25:00.000,48:44:25.0161 N,56:55:08.4813 W,659.075704,-0.060014,-0.023737,-0.013503
08/03/2017 10:26:00.000,45:07:57.8324 N,58:15:58.8818 W,658.271253,-0.060230,-0.021280,-0.013261
08/03/2017 10:27:00.000,41:30:48.2814 N,59:29:00.3858 W,657.490126,-0.060408,-0.019367,-0.012725
08/03/2017 10:28:00.000,37:53:03.7368 N,60:35:54.3927 W,656.749825,-0.060556,-0.017858,-0.011900
08/03/2017 10:29:00.000,34:14:49.9227 N,61:37:57.0856 W,656.067513,-0.060680,-0.016656,-0.010793
08/03/2017 10:30:00.000,30:36:11.4640 N,62:36:07.0137 W,655.459714,-0.060784,-0.015693,-0.009417
08/03/2017 10:31:00.000,26:57:12.2462 N,63:31:10.1502 W,654.942009,-0.060872,-0.014920,-0.007792
08/03/2017 10:32:00.000,23:17:55.6564 N,64:23:43.3567 W,654.528748,-0.060945,-0.014300,-0.005939
08/03/2017 10:33:00.000,19:38:24.7456 N,65:14:16.8168 W,654.232783,-0.061005,-0.013807,-0.003886
08/03/2017 10:34:00.000,15:58:42.3400 N,66:03:15.7896 W,654.065220,-0.061052,-0.013422,-0.001664
08/03/2017 10:35:00.000,12:18:51.1158 N,66:51:01.9051 W,654.035201,-0.061087,-0.013130,0.000693
08/03/2017 10:36:00.000,08:38:53.6508 N,67:37:54.1502 W,654.149724,-0.061110,-0.012922,0.003148
08/03/2017 10:37:00.000,04:58:52.4580 N,68:24:09.6440 W,654.413487,-0.061121,-0.012789,0.005661
08/03/2017 10:38:00.000,01:18:50.0085 N,69:10:04.2736 W,654.828786,-0.061122,-0.012728,0.008192
08/03/2017 10:39:00.000,02:21:11.2529 S,69:55:53.2399 W,655.395446,-0.061110,-0.012737,0.010699
08/03/2017 10:40:00.000,06:01:08.8965 S,70:41:51.5574 W,656.110794,-0.061088,-0.012815,0.013140
08/03/2017 10:41:00.000,09:41:00.4971 S,71:28:14.5396 W,656.969683,-0.061054,-0.012966,0.015475
08/03/2017 10:42:00.000,13:20:43.6213 S,72:15:18.3058 W,657.964552,-0.061010,-0.013194,0.017665
08/03/2017 10:43:00.000,17:00:15.8106 S,73:03:20.3434 W,659.085533,-0.060953,-0.013507,0.019671
08/03/2017 10:44:00.000,20:39:34.5553 S,73:52:40.1694 W,660.320597,-0.060885,-0.013916,0.021460
